TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,TransactionDay,TransactionMonth,TransactionHour,AgeGroup,TransactionGroup,ChangeInBalance
TX002159,AC00105,136.82,2023-08-25 18:24:06,Debit,Chicago,D000541,49.31.186.82,M091,Branch,31,Engineer,14,1,6229.13,Monday,Friday,August,18,18-35,very little transaction,14.169999999999987
TX002160,AC00216,624.0,2023-02-16 17:34:34,Debit,Houston,D000207,113.137.153.101,M097,Branch,26,Engineer,132,5,4976.18,Monday,Thursday,February,17,18-35,medium transaction,563.04
TX002161,AC00297,179.38,2023-08-10 18:31:00,Debit,Chicago,D000499,112.56.160.202,M074,Online,30,Engineer,28,1,8741.51,Monday,Thursday,August,18,18-35,very little transaction,-81.81
TX002162,AC00139,10.15,2023-02-23 16:51:34,Debit,Austin,D000531,55.139.104.163,M004,ATM,59,Doctor,58,5,7155.04,Monday,Thursday,February,16,50-65,0 transaction,-500.55
TX002163,AC00205,26.3,2023-12-12 16:57:29,Debit,Virginia Beach,D000210,42.219.228.159,M029,ATM,32,Doctor,33,1,7473.73,Monday,Tuesday,December,16,18-35,0 transaction,-1268.51
TX002164,AC00148,319.5,2023-06-09 16:03:24,Credit,Virginia Beach,D000513,54.252.249.33,M081,Branch,29,Engineer,69,1,2366.3,Monday,Friday,June,16,18-35,small transaction,-1097.19
TX002165,AC00064,182.42,2023-03-22 16:59:56,Debit,Kansas City,D000515,3.77.114.6,M080,Branch,51,Retired,137,1,3051.29,Monday,Wednesday,March,16,50-65,very little transaction,131.98999999999998
TX002166,AC00344,716.62,2023-04-10 16:04:28,Debit,Atlanta,D000310,57.141.198.111,M084,ATM,44,Doctor,241,1,6987.4,Monday,Monday,April,16,35-50,medium transaction,-637.3100000000001
TX002167,AC00448,222.96,2023-03-23 17:26:31,Credit,Fresno,D000328,203.245.215.62,M073,ATM,65,Doctor,150,1,7370.41,Monday,Thursday,March,17,65+,small transaction,150.46
TX002168,AC00446,79.77,2023-01-23 16:50:55,Debit,San Francisco,D000390,51.250.46.149,M066,ATM,68,Retired,167,1,5010.31,Monday,Monday,January,16,65+,0 transaction,6.950000000000003
TX002169,AC00460,431.08,2023-07-17 18:24:15,Debit,Albuquerque,D000339,145.179.219.57,M013,Branch,59,Retired,25,1,6760.22,Monday,Monday,July,18,50-65,medium transaction,-568.2
TX002170,AC00020,592.24,2023-10-16 16:49:07,Debit,Tucson,D000201,159.37.30.154,M034,ATM,52,Doctor,140,1,9817.05,Monday,Monday,October,16,50-65,medium transaction,563.72
TX002171,AC00202,200.19,2023-07-18 18:11:40,Credit,San Antonio,D000398,177.172.184.163,M030,Branch,52,Retired,108,1,4389.96,Monday,Tuesday,July,18,50-65,small transaction,51.650000000000006
TX002172,AC00458,297.5,2023-03-27 17:16:41,Credit,Kansas City,D000320,211.42.9.0,M071,Branch,73,Retired,80,1,6768.14,Monday,Monday,March,17,65+,small transaction,291.79
TX002173,AC00139,345.86,2023-11-20 16:41:44,Debit,Omaha,D000448,96.162.11.85,M069,ATM,51,Retired,145,1,1504.64,Monday,Monday,November,16,50-65,small transaction,335.71000000000004
TX002174,AC00210,343.88,2023-12-11 16:37:20,Debit,Nashville,D000608,211.97.88.141,M068,Online,63,Retired,97,1,6486.18,Monday,Monday,December,16,50-65,small transaction,10.490000000000009
TX002175,AC00399,16.52,2023-01-04 17:00:58,Credit,Boston,D000269,165.35.58.173,M093,Online,25,Student,135,1,835.53,Monday,Wednesday,January,17,18-35,0 transaction,-539.52
TX002176,AC00267,162.1,2023-12-06 17:34:01,Debit,Milwaukee,D000418,83.80.89.29,M078,Branch,41,Engineer,151,1,8576.65,Monday,Wednesday,December,17,35-50,very little transaction,-634.1999999999999
TX002177,AC00414,36.12,2023-11-29 17:55:07,Debit,Houston,D000630,62.152.134.92,M085,Online,22,Student,234,1,1593.03,Monday,Wednesday,November,17,18-35,0 transaction,-384.48
TX002178,AC00272,354.91,2023-12-18 16:33:07,Debit,Boston,D000174,172.111.76.65,M086,ATM,74,Retired,191,1,3872.55,Monday,Monday,December,16,65+,small transaction,-403.85999999999996
TX002179,AC00220,38.41,2023-04-11 16:06:20,Debit,Denver,D000449,158.135.64.240,M068,ATM,40,Doctor,117,1,9129.68,Monday,Tuesday,April,16,35-50,0 transaction,-445.51
TX002180,AC00276,53.52,2023-03-31 16:18:37,Debit,San Diego,D000584,163.69.89.200,M066,Branch,49,Engineer,55,1,2227.49,Monday,Friday,March,16,35-50,0 transaction,-364.51
TX002181,AC00084,498.59,2023-10-23 18:41:35,Debit,Philadelphia,D000553,143.212.47.226,M060,Online,57,Retired,138,1,2619.46,Monday,Monday,October,18,50-65,medium transaction,495.15
TX002182,AC00189,13.3,2023-06-06 16:36:30,Debit,San Antonio,D000167,144.228.168.6,M009,ATM,23,Student,63,1,213.0,Monday,Tuesday,June,16,18-35,0 transaction,-133.25
TX002183,AC00209,189.65,2023-09-25 16:32:45,Debit,Charlotte,D000346,145.76.10.8,M100,ATM,21,Student,60,1,8457.09,Monday,Monday,September,16,18-35,very little transaction,-86.51000000000002
TX002184,AC00324,255.32,2023-09-13 16:14:04,Debit,Baltimore,D000652,47.167.178.158,M018,ATM,80,Retired,27,1,6290.62,Monday,Wednesday,September,16,65+,small transaction,-155.17000000000002
TX002185,AC00159,230.51,2023-02-17 18:01:18,Credit,Memphis,D000599,42.219.228.159,M062,Branch,51,Engineer,56,1,9522.37,Monday,Friday,February,18,50-65,small transaction,42.629999999999995
TX002186,AC00497,237.74,2023-06-12 18:51:29,Debit,Tucson,D000171,93.115.61.201,M022,ATM,61,Doctor,152,1,11795.12,Monday,Monday,June,18,50-65,small transaction,-1.6699999999999875
TX002187,AC00257,512.76,2023-04-11 16:37:54,Debit,Fresno,D000678,210.228.226.64,M080,ATM,52,Doctor,26,1,5121.36,Monday,Tuesday,April,16,50-65,medium transaction,494.53
TX002188,AC00353,151.37,2023-04-03 16:55:21,Debit,Baltimore,D000017,104.155.121.252,M044,ATM,54,Engineer,53,1,8356.08,Monday,Monday,April,16,50-65,very little transaction,117.34
TX002189,AC00115,85.01,2023-01-23 18:35:43,Credit,Portland,D000185,218.54.207.160,M014,ATM,25,Student,157,1,1299.4,Monday,Monday,January,18,18-35,0 transaction,-496.64
TX002190,AC00478,444.47,2023-01-16 16:15:57,Debit,San Jose,D000031,40.45.69.120,M005,Online,57,Retired,61,1,6062.94,Monday,Monday,January,16,50-65,medium transaction,227.71000000000004
TX002191,AC00497,184.19,2023-04-24 16:28:14,Debit,Indianapolis,D000396,80.75.92.66,M035,ATM,67,Retired,58,1,7588.67,Monday,Monday,April,16,65+,very little transaction,-53.55000000000001
TX002192,AC00131,879.25,2023-11-07 17:44:12,Credit,Memphis,D000073,190.164.160.79,M086,Online,24,Student,137,1,125.85,Monday,Tuesday,November,17,18-35,large transaction,790.96
TX002193,AC00059,55.98,2023-09-25 16:41:04,Credit,Kansas City,D000551,70.130.169.235,M013,Branch,24,Student,87,1,7047.04,Monday,Monday,September,16,18-35,0 transaction,-70.93
TX002194,AC00101,54.91,2023-02-13 16:08:58,Credit,Columbus,D000091,147.125.143.41,M010,ATM,41,Engineer,275,1,7927.27,Monday,Monday,February,16,35-50,0 transaction,-111.64000000000001
TX002195,AC00418,1047.69,2023-10-16 16:32:31,Debit,Austin,D000008,51.196.87.214,M037,Online,20,Student,139,1,1889.78,Monday,Monday,October,16,18-35,large transaction,945.8800000000001
TX002196,AC00384,393.74,2023-12-04 18:11:56,Debit,Charlotte,D000407,62.27.235.199,M099,Online,26,Student,90,1,1769.06,Monday,Monday,December,18,18-35,small transaction,214.74
TX002197,AC00496,58.94,2023-01-16 16:16:42,Debit,Miami,D000686,56.116.189.0,M046,Online,30,Engineer,26,1,4575.98,Monday,Monday,January,16,18-35,0 transaction,-283.63
TX002198,AC00145,515.57,2023-01-02 17:26:34,Debit,Columbus,D000196,147.227.81.224,M027,ATM,27,Engineer,56,1,9269.67,Monday,Monday,January,17,18-35,medium transaction,417.94000000000005
TX002199,AC00131,332.15,2023-10-16 17:12:32,Debit,Dallas,D000421,37.213.85.222,M030,ATM,59,Doctor,105,1,9749.46,Monday,Monday,October,17,50-65,small transaction,-547.1
TX002200,AC00224,177.94,2023-09-26 16:08:25,Debit,Milwaukee,D000698,27.93.195.98,M088,Online,19,Student,173,1,123.24,Monday,Tuesday,September,16,18-35,very little transaction,-124.82
TX002201,AC00219,68.68,2023-09-18 16:15:19,Debit,Sacramento,D000362,195.226.203.234,M094,Online,49,Engineer,141,1,4718.51,Monday,Monday,September,16,35-50,0 transaction,-49.41999999999999
TX002202,AC00385,1431.54,2023-12-11 16:23:59,Debit,Portland,D000490,68.254.244.208,M075,Online,20,Student,84,1,1171.98,Monday,Monday,December,16,18-35,large transaction,1294.6599999999999
TX002203,AC00133,240.03,2023-02-27 17:25:09,Debit,Atlanta,D000575,211.45.75.44,M079,Online,33,Engineer,31,1,7807.73,Monday,Monday,February,17,18-35,small transaction,151.97
TX002204,AC00056,168.34,2023-06-27 18:14:30,Debit,Phoenix,D000638,81.222.37.186,M068,ATM,64,Retired,240,1,7483.01,Monday,Tuesday,June,18,50-65,very little transaction,25.789999999999992
TX002205,AC00358,474.77,2023-10-06 18:26:45,Debit,Boston,D000164,65.124.242.67,M038,Online,46,Engineer,284,1,8494.53,Monday,Friday,October,18,35-50,medium transaction,456.97999999999996
TX002206,AC00419,451.7,2023-03-01 16:56:01,Debit,Chicago,D000250,191.91.45.159,M017,Online,29,Engineer,103,1,8994.67,Monday,Wednesday,March,16,18-35,medium transaction,166.20999999999998
TX002207,AC00464,243.85,2023-12-20 16:41:44,Debit,Omaha,D000300,197.162.55.147,M082,Branch,39,Engineer,43,1,4576.78,Monday,Wednesday,December,16,35-50,small transaction,229.85
TX002208,AC00430,5.76,2023-08-28 17:13:52,Debit,Houston,D000277,145.246.171.225,M070,Branch,38,Engineer,164,1,5859.79,Monday,Monday,August,17,35-50,0 transaction,-95.75
TX002209,AC00071,435.08,2023-07-24 16:01:27,Debit,San Francisco,D000513,109.211.212.135,M038,Online,55,Engineer,78,1,2103.41,Monday,Monday,July,16,50-65,medium transaction,-16.230000000000018
TX002210,AC00404,127.78,2023-04-25 16:41:32,Debit,Miami,D000586,112.196.12.19,M050,ATM,20,Student,170,1,1046.66,Monday,Tuesday,April,16,18-35,very little transaction,63.800000000000004
TX002211,AC00349,23.14,2023-11-15 17:23:40,Credit,Mesa,D000555,122.30.82.244,M064,Online,47,Doctor,93,1,10536.54,Monday,Wednesday,November,17,35-50,0 transaction,22.0
TX002212,AC00235,545.87,2023-01-02 16:31:28,Debit,Miami,D000676,162.207.77.170,M026,Branch,27,Engineer,41,1,4860.01,Monday,Monday,January,16,18-35,medium transaction,484.54
TX002213,AC00228,21.21,2023-12-04 16:20:16,Debit,Nashville,D000338,105.87.212.115,M063,Online,55,Engineer,37,1,9575.42,Monday,Monday,December,16,50-65,0 transaction,-1057.8999999999999
TX002214,AC00024,423.53,2023-08-10 17:08:52,Credit,Kansas City,D000239,32.71.250.58,M025,Branch,50,Doctor,81,1,5453.4,Monday,Thursday,August,17,50-65,medium transaction,-396.93000000000006
TX002215,AC00330,142.1,2023-06-08 17:08:06,Credit,San Francisco,D000244,158.129.49.240,M056,Online,18,Student,109,1,1545.64,Monday,Thursday,June,17,18-35,very little transaction,-153.08
TX002216,AC00290,1413.24,2023-11-06 18:59:24,Debit,New York,D000356,166.41.54.117,M016,ATM,58,Engineer,199,1,7272.01,Monday,Monday,November,18,50-65,large transaction,1371.31
TX002217,AC00042,114.15,2023-02-21 16:47:54,Debit,Atlanta,D000395,49.29.37.185,M001,ATM,19,Student,52,1,1612.4,Monday,Tuesday,February,16,18-35,very little transaction,-221.9
TX002218,AC00203,275.98,2023-12-15 16:04:20,Credit,Washington,D000652,89.18.54.235,M053,Online,72,Retired,67,1,6151.05,Monday,Friday,December,16,65+,small transaction,-725.85
TX002219,AC00248,590.68,2023-09-25 16:56:21,Debit,Washington,D000249,179.43.245.131,M037,Branch,27,Student,23,1,852.2,Monday,Monday,September,16,18-35,medium transaction,-156.10000000000002
TX002220,AC00140,152.42,2023-10-23 16:45:37,Debit,San Jose,D000164,38.166.40.246,M057,ATM,42,Doctor,176,1,9141.79,Monday,Monday,October,16,35-50,very little transaction,149.91
TX002221,AC00095,395.77,2023-02-27 16:24:11,Credit,El Paso,D000281,113.201.172.36,M095,Branch,43,Doctor,118,1,6425.99,Monday,Monday,February,16,35-50,small transaction,384.84999999999997
TX002222,AC00225,615.16,2023-02-06 16:40:27,Debit,Boston,D000092,62.27.235.199,M080,Online,26,Student,140,1,214.61,Monday,Monday,February,16,18-35,medium transaction,517.42
TX002223,AC00445,207.82,2023-02-28 16:34:45,Credit,Las Vegas,D000181,32.71.250.58,M078,Online,19,Student,30,1,229.02,Monday,Tuesday,February,16,18-35,small transaction,130.8
TX002224,AC00385,220.52,2023-06-07 16:07:22,Debit,Seattle,D000512,47.82.77.181,M054,ATM,57,Retired,152,1,1793.09,Monday,Wednesday,June,16,50-65,small transaction,-1211.02
TX002225,AC00143,281.47,2023-08-18 17:02:15,Debit,Philadelphia,D000469,100.198.165.4,M029,ATM,34,Engineer,142,1,4437.48,Monday,Friday,August,17,18-35,small transaction,-166.35999999999996
TX002226,AC00448,57.91,2023-11-28 16:45:08,Credit,Sacramento,D000391,73.156.208.26,M079,Branch,58,Engineer,97,1,3641.06,Monday,Tuesday,November,16,50-65,0 transaction,-165.05
TX002227,AC00273,30.48,2023-12-04 16:27:11,Credit,Seattle,D000481,49.20.211.229,M073,Branch,32,Doctor,78,1,11481.85,Monday,Monday,December,16,18-35,0 transaction,-1400.85
TX002228,AC00291,1152.58,2023-09-13 17:58:16,Debit,Austin,D000159,197.162.55.147,M020,Branch,65,Retired,180,1,7567.17,Monday,Wednesday,September,17,65+,large transaction,846.2099999999999
TX002229,AC00337,453.09,2023-06-05 16:24:22,Debit,San Jose,D000149,81.222.37.186,M088,Branch,48,Doctor,97,1,6708.65,Monday,Monday,June,16,35-50,medium transaction,-289.17
TX002230,AC00332,424.47,2023-02-27 16:05:35,Debit,Oklahoma City,D000419,151.247.130.190,M050,Online,22,Student,116,1,5491.55,Monday,Monday,February,16,18-35,medium transaction,-6.75
TX002231,AC00040,228.4,2023-01-05 16:22:12,Debit,Omaha,D000315,149.46.124.220,M060,ATM,67,Doctor,116,1,9598.43,Monday,Thursday,January,16,65+,small transaction,-737.26
TX002232,AC00089,67.17,2023-07-03 18:03:48,Debit,Seattle,D000564,101.223.82.253,M034,Online,63,Doctor,48,1,14410.44,Monday,Monday,July,18,50-65,0 transaction,-137.52999999999997
TX002233,AC00231,284.89,2023-12-18 17:53:03,Debit,Atlanta,D000039,43.98.242.106,M042,Online,53,Doctor,115,1,9738.6,Monday,Monday,December,17,50-65,small transaction,-491.32000000000005
TX002234,AC00277,118.69,2023-02-13 18:36:21,Debit,Omaha,D000217,152.140.239.181,M029,Online,33,Doctor,296,1,749.34,Monday,Monday,February,18,18-35,very little transaction,-617.6300000000001
TX002235,AC00465,221.33,2023-10-18 18:17:05,Debit,Louisville,D000383,77.7.223.184,M015,ATM,27,Student,276,1,1185.43,Monday,Wednesday,October,18,18-35,small transaction,181.21
TX002236,AC00205,252.31,2023-03-29 16:10:33,Credit,Seattle,D000419,47.167.178.158,M037,ATM,26,Student,172,1,1584.6,Monday,Wednesday,March,16,18-35,small transaction,226.01
TX002237,AC00036,58.85,2023-05-15 17:15:25,Credit,Milwaukee,D000517,221.169.49.152,M041,Online,71,Retired,115,1,1789.8,Monday,Monday,May,17,65+,0 transaction,31.93
TX002238,AC00227,194.68,2023-04-24 16:32:48,Debit,Memphis,D000481,1.7.29.72,M002,Online,32,Doctor,165,1,14494.18,Monday,Monday,April,16,18-35,very little transaction,166.64000000000001
TX002239,AC00251,433.53,2023-10-19 17:06:57,Debit,Philadelphia,D000573,166.79.195.157,M098,Branch,38,Doctor,231,1,6368.32,Monday,Thursday,October,17,35-50,medium transaction,-592.9300000000001
TX002240,AC00298,178.26,2023-10-16 16:55:59,Debit,Oklahoma City,D000302,92.90.132.79,M003,ATM,59,Retired,59,1,1137.13,Monday,Monday,October,16,50-65,very little transaction,100.75999999999999
TX002241,AC00315,207.65,2023-09-11 16:52:21,Debit,San Francisco,D000511,152.234.65.155,M066,Online,34,Engineer,98,1,5143.8,Monday,Monday,September,16,18-35,small transaction,21.840000000000003
TX002242,AC00292,237.0,2023-02-10 16:50:10,Debit,Tucson,D000277,203.170.198.177,M076,Online,49,Doctor,115,1,14021.4,Monday,Friday,February,16,35-50,small transaction,116.33
TX002243,AC00252,1169.59,2023-12-25 17:12:21,Debit,New York,D000484,142.184.68.230,M067,Online,28,Student,114,1,5946.45,Monday,Monday,December,17,18-35,large transaction,837.6099999999999
TX002244,AC00400,347.63,2023-12-13 16:41:13,Credit,Chicago,D000561,166.79.195.157,M025,Online,25,Student,272,1,1400.04,Monday,Wednesday,December,16,18-35,small transaction,283.05
TX002245,AC00384,517.68,2023-04-05 17:52:24,Debit,Omaha,D000076,59.145.242.13,M066,ATM,31,Doctor,24,1,11305.81,Monday,Wednesday,April,17,18-35,medium transaction,123.93999999999994
TX002246,AC00329,36.25,2023-11-27 18:28:57,Debit,Tucson,D000284,188.205.152.176,M059,Branch,52,Doctor,76,1,193.06,Monday,Monday,November,18,50-65,0 transaction,-223.24
TX002247,AC00033,46.53,2023-06-22 17:27:50,Debit,San Francisco,D000287,133.67.250.163,M082,ATM,42,Engineer,34,1,4468.12,Monday,Thursday,June,17,35-50,0 transaction,-17.009999999999998
TX002248,AC00003,207.47,2023-10-02 18:57:19,Debit,Miami,D000643,147.234.20.46,M045,ATM,53,Doctor,12,1,1688.9,Monday,Monday,October,18,50-65,small transaction,-176.64000000000001
TX002249,AC00429,199.7,2023-04-03 18:41:57,Debit,Indianapolis,D000545,60.197.167.40,M084,ATM,43,Engineer,285,1,7574.45,Monday,Monday,April,18,35-50,very little transaction,174.32
TX002250,AC00488,307.89,2023-07-10 16:34:43,Credit,Nashville,D000260,136.250.159.93,M032,Online,62,Retired,90,1,2637.55,Monday,Monday,July,16,50-65,small transaction,303.65
TX002251,AC00325,403.63,2023-06-08 16:56:16,Debit,Las Vegas,D000573,96.162.11.85,M042,Branch,31,Engineer,167,3,3304.02,Monday,Thursday,June,16,18-35,medium transaction,-35.129999999999995
TX002252,AC00359,20.06,2023-04-19 16:41:27,Debit,Memphis,D000184,206.168.209.111,M017,ATM,27,Student,144,1,445.21,Monday,Wednesday,April,16,18-35,0 transaction,-277.54
TX002253,AC00478,236.57,2023-09-01 17:51:34,Debit,Sacramento,D000656,173.135.78.201,M023,ATM,79,Retired,112,1,3488.77,Monday,Friday,September,17,65+,small transaction,-207.90000000000003
TX002254,AC00236,0.32,2023-08-04 17:44:36,Debit,Boston,D000129,173.135.78.201,M033,ATM,39,Engineer,136,1,7158.58,Monday,Friday,August,17,35-50,0 transaction,-324.71
TX002255,AC00085,14.28,2023-09-15 17:03:44,Debit,Phoenix,D000429,200.136.146.93,M059,ATM,23,Student,81,1,1597.51,Monday,Friday,September,17,18-35,0 transaction,-688.59
TX002256,AC00349,232.35,2023-05-12 16:14:22,Credit,Atlanta,D000438,141.121.30.32,M048,Branch,33,Engineer,153,1,4186.25,Monday,Friday,May,16,18-35,small transaction,209.20999999999998
TX002257,AC00314,317.53,2023-02-24 18:25:34,Debit,Miami,D000034,137.33.78.168,M070,Online,44,Engineer,104,1,6237.68,Monday,Friday,February,18,35-50,small transaction,243.7
TX002258,AC00056,74.67,2023-05-15 17:37:32,Debit,Indianapolis,D000667,16.131.3.140,M074,ATM,43,Engineer,283,1,3449.35,Monday,Monday,May,17,35-50,0 transaction,-93.67
TX002259,AC00399,65.01,2023-10-24 17:28:18,Credit,Austin,D000697,93.115.61.201,M004,Online,29,Doctor,67,1,10235.19,Monday,Tuesday,October,17,18-35,0 transaction,48.49000000000001
TX002260,AC00324,0.45,2023-07-26 17:29:24,Debit,Kansas City,D000334,5.50.152.168,M078,Branch,34,Engineer,172,1,8670.23,Monday,Wednesday,July,17,18-35,0 transaction,-254.87
TX002261,AC00095,364.13,2023-02-03 16:06:00,Debit,Fort Worth,D000080,13.149.61.4,M070,ATM,63,Doctor,61,1,8198.0,Monday,Friday,February,16,50-65,small transaction,-31.639999999999986
TX002262,AC00086,340.13,2023-02-06 17:23:52,Debit,Mesa,D000203,165.35.58.173,M029,Branch,24,Student,32,3,1149.74,Monday,Monday,February,17,18-35,small transaction,138.63
TX002263,AC00279,15.81,2023-03-02 18:36:55,Debit,Oklahoma City,D000606,96.24.89.146,M018,Branch,69,Doctor,11,4,8384.85,Monday,Thursday,March,18,65+,0 transaction,-2.4399999999999995
TX002264,AC00431,222.66,2023-06-28 16:05:19,Debit,Detroit,D000106,35.67.21.23,M038,Online,39,Doctor,88,1,14466.38,Monday,Wednesday,June,16,35-50,small transaction,-11.050000000000011
TX002265,AC00369,638.24,2023-03-09 18:04:32,Debit,Phoenix,D000225,29.168.185.63,M047,Branch,48,Engineer,64,1,5695.78,Monday,Thursday,March,18,35-50,medium transaction,468.27
TX002266,AC00089,241.21,2023-09-25 16:37:04,Debit,Omaha,D000264,116.237.223.50,M037,ATM,31,Engineer,108,1,1220.86,Monday,Monday,September,16,18-35,small transaction,174.04000000000002
TX002267,AC00035,171.16,2023-09-28 16:33:08,Debit,New York,D000459,147.119.62.178,M058,Online,51,Retired,42,1,6126.5,Monday,Thursday,September,16,50-65,very little transaction,-642.62
TX002268,AC00416,1360.67,2023-04-19 16:38:41,Debit,Raleigh,D000017,164.75.163.220,M092,Branch,29,Engineer,118,1,2861.65,Monday,Wednesday,April,16,18-35,large transaction,1146.52
TX002269,AC00056,37.65,2023-09-25 17:29:01,Credit,San Jose,D000211,219.219.117.136,M062,Online,27,Student,109,1,411.78,Monday,Monday,September,17,18-35,0 transaction,-37.02
TX002270,AC00197,25.77,2023-10-02 16:32:31,Debit,Memphis,D000428,93.170.203.44,M054,Online,68,Retired,18,1,4331.54,Monday,Monday,October,16,65+,0 transaction,-30.34
TX002271,AC00396,789.8,2023-07-10 16:04:39,Debit,Jacksonville,D000271,63.82.133.139,M038,ATM,40,Doctor,94,1,13948.09,Monday,Monday,July,16,35-50,medium transaction,644.03
